rotation_speed(°/s),steps,waiting_time(s)
9.985362,160,0.0028
10.12936,160,0.00276
10.27726,160,0.00272
10.42992,160,0.00268
10.58685,160,0.00264
10.74867,160,0.0026
10.9157,160,0.00256
11.08786,160,0.00252
11.26546,160,0.00248
11.44896,160,0.00244
11.63833,160,0.0024
11.83435,160,0.00236
12.03692,160,0.00232
12.24657,160,0.00228
12.46361,160,0.00224
12.68852,160,0.0022
12.92166,160,0.00216
13.16367,160,0.00212
13.41496,160,0.00208
13.676,160,0.00204
13.94706,160,0.002
14.22933,160,0.00196
14.52317,160,0.00192
14.8298,160,0.00188
15.14923,160,0.00184
15.483,160,0.0018
15.83156,160,0.00176
16.19619,160,0.00172
16.57839,160,0.00168
16.97827,160,0.00164
17.39845,160,0.0016
17.84013,160,0.00156
18.3047,160,0.00152
18.79361,160,0.00148
19.30978,160,0.00144
19.85552,160,0.0014
20.43269,160,0.00136
21.04403,160,0.00132
21.69334,160,0.00128
22.3838,160,0.00124
23.11991,160,0.0012
23.9063,160,0.00116
24.74779,160,0.00112
25.65123,160,0.00108
26.62189,160,0.00104
27.67067,160,0.001
28.80422,160,0.00096
30.03042,160,0.00092
31.3737,160,0.00088
32.84028,160,0.00084
34.44904,160,0.0008
36.22343,160,0.00076
38.191,160,0.00072
40.38522,160,0.0006799999
42.8466,160,0.00064
45.62482,160,0.0006
48.79056,160,0.00056
52.43368,160,0.00052
56.65708,160,0.00048
61.62466,160,0.00044
67.53951,160,0.0004
74.7199,160,0.00036
83.60719,160,0.00032
94.88906,160,0.00028
109.6936,160,0.00024
129.9881,160,0.0002
159.4501,160,0.00016
206.2101,160,0.00012
290.1574,160,8e-05
374.7938,160,4e-05
391.8257,160,0.0
7.001466,150,0.004
7.071928,150,0.00396
7.143808,150,0.00392
7.217079,150,0.00388
7.292429,150,0.00384
7.368781,150,0.0038
7.44686,150,0.00376
7.526627,150,0.00372
7.608031,150,0.00368
7.691201,150,0.00364
7.776339,150,0.0036
7.863303,150,0.00356
7.952204,150,0.00352
8.043219,150,0.00348
8.136263,150,0.00344
8.231561,150,0.0034
8.329144,150,0.00336
8.428905,150,0.00332
8.531217,150,0.00328
8.636003,150,0.00324
8.743397,150,0.0032
8.853498,150,0.00316
8.966393,150,0.00312
9.082202,150,0.00308
9.201076,150,0.00304
9.323092,150,0.003
9.448395,150,0.00296
9.577154,150,0.00292
9.709394,150,0.00288
9.845384,150,0.00284
9.98518,150,0.0028
10.12908,150,0.00276
10.27714,150,0.00272
10.42954,150,0.00268
10.58655,150,0.00264
10.74836,150,0.0026
10.91538,150,0.00256
11.08755,150,0.00252
11.26517,150,0.00248
11.44859,150,0.00244
11.63805,150,0.0024
11.83394,150,0.00236
12.03664,150,0.00232
12.24628,150,0.00228
12.46316,150,0.00224
12.68817,150,0.0022
12.92126,150,0.00216
13.16336,150,0.00212
13.4146,150,0.00208
13.67539,150,0.00204
13.94669,150,0.002
14.22898,150,0.00196
14.52273,150,0.00192
14.82913,150,0.00188
15.14865,150,0.00184
15.48235,150,0.0018
15.83089,150,0.00176
16.19552,150,0.00172
16.57772,150,0.00168
16.97778,150,0.00164
17.39788,150,0.0016
17.83891,150,0.00156
18.30373,150,0.00152
18.79316,150,0.00148
19.30909,150,0.00144
19.85436,150,0.0014
20.43157,150,0.00136
21.04286,150,0.00132
21.69225,150,0.00128
22.38329,150,0.00124
23.11863,150,0.0012
23.90501,150,0.00116
24.74665,150,0.00112
25.64957,150,0.00108
26.62056,150,0.00104
27.6675,150,0.001
28.80214,150,0.00096
30.02823,150,0.00092
31.37151,150,0.00088
32.83735,150,0.00084
34.44691,150,0.0008
36.22092,150,0.00076
38.19947,150,0.00072
40.39417,150,0.0006799999
42.85478,150,0.00064
45.63361,150,0.0006
48.80464,150,0.00056
52.44664,150,0.00052
56.67392,150,0.00048
61.64438,150,0.00044
67.56422,150,0.0004
74.7509,150,0.00036
83.64538,150,0.00032
94.94166,150,0.00028
109.7661,150,0.00024
130.0625,150,0.0002
159.5954,150,0.00016
206.4476,150,0.00012
290.4852,150,8e-05
373.6696,150,4e-05
401.8844,150,0.0
7.001724,140,0.004
7.07219,140,0.00396
7.144066,140,0.00392
7.217412,140,0.00388
7.292265,140,0.00384
7.368668,140,0.0038
7.446725,140,0.00376
7.526492,140,0.00372
7.607934,140,0.00368
7.691085,140,0.00364
7.776176,140,0.0036
7.863128,140,0.00356
7.952086,140,0.00352
8.043039,140,0.00348
8.136108,140,0.00344
8.231395,140,0.0034
8.32891,140,0.00336
8.428799,140,0.00332
8.530996,140,0.00328
8.635846,140,0.00324
8.743258,140,0.0032
8.853317,140,0.00316
8.966258,140,0.00312
9.082058,140,0.00308
9.20097,140,0.00304
9.322896,140,0.003
9.448182,140,0.00296
9.57687,140,0.00292
9.709149,140,0.00288
9.845197,140,0.00284
9.984926,140,0.0028
10.12876,140,0.00276
10.27688,140,0.00272
10.42925,140,0.00268
10.58627,140,0.00264
10.74815,140,0.0026
10.91496,140,0.00256
11.08715,140,0.00252
11.2649,140,0.00248
11.44825,140,0.00244
11.63774,140,0.0024
11.83367,140,0.00236
12.03617,140,0.00232
12.24581,140,0.00228
12.46294,140,0.00224
12.68792,140,0.0022
12.92086,140,0.00216
13.16282,140,0.00212
13.41415,140,0.00208
13.67512,140,0.00204
13.94624,140,0.002
14.22859,140,0.00196
14.52236,140,0.00192
14.82884,140,0.00188
15.14815,140,0.00184
15.48167,140,0.0018
15.83051,140,0.00176
16.19519,140,0.00172
16.57913,140,0.00168
16.97967,140,0.00164
17.3994,140,0.0016
17.84128,140,0.00156
18.30549,140,0.00152
18.79498,140,0.00148
19.31093,140,0.00144
19.85653,140,0.0014
20.43388,140,0.00136
21.04534,140,0.00132
21.69497,140,0.00128
22.38568,140,0.00124
23.12171,140,0.0012
23.9077,140,0.00116
24.74942,140,0.00112
25.6526,140,0.00108
26.62446,140,0.00104
27.67198,140,0.001
28.80631,140,0.00096
30.03236,140,0.00092
31.3765,140,0.00088
32.84309,140,0.00084
34.45196,140,0.0008
36.22749,140,0.00076
38.19546,140,0.00072
40.38867,140,0.0006799999
42.85034,140,0.00064
45.63206,140,0.0006
48.79866,140,0.00056
52.44072,140,0.00052
56.66684,140,0.00048
61.63448,140,0.00044
67.55558,140,0.0004
74.74475,140,0.00036
83.63357,140,0.00032
94.91694,140,0.00028
109.7368,140,0.00024
130.0294,140,0.0002
159.5315,140,0.00016
206.3368,140,0.00012
290.133,140,8e-05
381.0701,140,4e-05
402.3299,140,0.0
7.001608,130,0.004
7.072096,130,0.00396
7.143921,130,0.00392
7.217294,130,0.00388
7.29212,130,0.00384
7.368534,130,0.0038
7.44659,130,0.00376
7.526311,130,0.00372
7.607746,130,0.00368
7.690967,130,0.00364
7.776011,130,0.0036
7.862998,130,0.00356
7.95197,130,0.00352
8.042921,130,0.00348
8.13597,130,0.00344
8.231263,130,0.0034
8.328755,130,0.00336
8.428664,130,0.00332
8.530882,130,0.00328
8.635625,130,0.00324
8.743061,130,0.0032
8.853156,130,0.00316
8.966001,130,0.00312
9.081891,130,0.00308
9.200706,130,0.00304
9.322686,130,0.003
9.447999,130,0.00296
9.576687,130,0.00292
9.708914,130,0.00288
9.844875,130,0.00284
9.984656,130,0.0028
10.12862,130,0.00276
10.27667,130,0.00272
10.429,130,0.00268
10.58696,130,0.00264
10.7488,130,0.0026
10.91572,130,0.00256
11.08781,130,0.00252
11.26562,130,0.00248
11.44902,130,0.00244
11.63849,130,0.0024
11.83442,130,0.00236
12.03695,130,0.00232
12.24662,130,0.00228
12.46369,130,0.00224
12.68868,130,0.0022
12.92184,130,0.00216
13.16376,130,0.00212
13.41503,130,0.00208
13.67611,130,0.00204
13.94731,130,0.002
14.22969,130,0.00196
14.52339,130,0.00192
14.82981,130,0.00188
15.14952,130,0.00184
15.48338,130,0.0018
15.83165,130,0.00176
16.19662,130,0.00172
16.57824,130,0.00168
16.97871,130,0.00164
17.39888,130,0.0016
17.84025,130,0.00156
18.30574,130,0.00152
18.79388,130,0.00148
19.31014,130,0.00144
19.85566,130,0.0014
20.43281,130,0.00136
21.04439,130,0.00132
21.69389,130,0.00128
22.38436,130,0.00124
23.12059,130,0.0012
23.90659,130,0.00116
24.74842,130,0.00112
25.65167,130,0.00108
26.62285,130,0.00104
27.67009,130,0.001
28.80451,130,0.00096
30.03258,130,0.00092
31.37462,130,0.00088
32.83991,130,0.00084
34.44987,130,0.0008
36.22462,130,0.00076
38.19114,130,0.00072
40.38538,130,0.0006799999
42.84712,130,0.00064
45.62701,130,0.0006
48.79347,130,0.00056
52.43408,130,0.00052
56.65966,130,0.00048
61.62898,130,0.00044
67.54369,130,0.0004
74.72501,130,0.00036
83.61161,130,0.00032
94.89847,130,0.00028
109.6946,130,0.00024
130.0016,130,0.0002
159.4689,130,0.00016
206.2614,130,0.00012
290.2631,130,8e-05
385.3457,130,4e-05
416.1234,130,0.0
7.001506,120,0.004
7.071932,120,0.00396
7.143808,120,0.00392
7.2171,120,0.00388
7.292047,120,0.00384
7.368478,120,0.0038
7.446487,120,0.00376
7.526205,120,0.00372
7.607646,120,0.00368
7.690807,120,0.00364
7.775891,120,0.0036
7.863302,120,0.00356
7.952263,120,0.00352
8.043337,120,0.00348
8.136347,120,0.00344
8.2316,120,0.0034
8.329149,120,0.00336
8.42898,120,0.00332
8.531237,120,0.00328
8.636063,120,0.00324
8.743471,120,0.0032
8.853533,120,0.00316
8.966419,120,0.00312
9.082376,120,0.00308
9.201218,120,0.00304
9.323139,120,0.003
9.448481,120,0.00296
9.577242,120,0.00292
9.709425,120,0.00288
9.845457,120,0.00284
9.985186,120,0.0028
10.12917,120,0.00276
10.27721,120,0.00272
10.42963,120,0.00268
10.58664,120,0.00264
10.74848,120,0.0026
10.91541,120,0.00256
11.08754,120,0.00252
11.26522,120,0.00248
11.44863,120,0.00244
11.63807,120,0.0024
11.83403,120,0.00236
12.03658,120,0.00232
12.24624,120,0.00228
12.46334,120,0.00224
12.68826,120,0.0022
12.92148,120,0.00216
13.16338,120,0.00212
13.41443,120,0.00208
13.67558,120,0.00204
13.94684,120,0.002
14.22911,120,0.00196
14.52301,120,0.00192
14.82936,120,0.00188
15.14894,120,0.00184
15.48252,120,0.0018
15.83108,120,0.00176
16.1959,120,0.00172
16.57758,120,0.00168
16.97821,120,0.00164
17.39798,120,0.0016
17.83911,120,0.00156
18.30534,120,0.00152
18.79359,120,0.00148
19.30931,120,0.00144
19.85466,120,0.0014
20.43226,120,0.00136
21.04298,120,0.00132
21.69246,120,0.00128
22.38366,120,0.00124
23.11892,120,0.0012
23.90535,120,0.00116
24.74685,120,0.00112
25.64978,120,0.00108
26.62093,120,0.00104
27.66808,120,0.001
28.80189,120,0.00096
30.02926,120,0.00092
31.37194,120,0.00088
32.83739,120,0.00084
34.44803,120,0.0008
36.22139,120,0.00076
38.18878,120,0.00072
40.38188,120,0.0006799999
42.84219,120,0.00064
45.62244,120,0.0006
48.78843,120,0.00056
52.4285,120,0.00052
56.6764,120,0.00048
61.64585,120,0.00044
67.56799,120,0.0004
74.75378,120,0.00036
83.64954,120,0.00032
94.94788,120,0.00028
109.7593,120,0.00024
130.0824,120,0.0002
159.5989,120,0.00016
206.4518,120,0.00012
290.646,120,8e-05
388.0699,120,4e-05
405.0268,120,0.0
7.001766,110,0.004
7.07219,110,0.00396
7.144076,110,0.00392
7.217381,110,0.00388
7.292278,110,0.00384
7.368739,110,0.0038
7.446778,110,0.00376
7.526482,110,0.00372
7.607944,110,0.00368
7.691142,110,0.00364
7.776208,110,0.0036
7.863195,110,0.00356
7.952086,110,0.00352
8.043142,110,0.00348
8.13624,110,0.00344
8.231432,110,0.0034
8.329013,110,0.00336
8.428821,110,0.00332
8.531106,110,0.00328
8.635892,110,0.00324
8.743293,110,0.0032
8.853356,110,0.00316
8.966255,110,0.00312
9.082047,110,0.00308
9.200934,110,0.00304
9.322947,110,0.003
9.448241,110,0.00296
9.576994,110,0.00292
9.709231,110,0.00288
9.845238,110,0.00284
9.98512,110,0.0028
10.1289,110,0.00276
10.2769,110,0.00272
10.42943,110,0.00268
10.58639,110,0.00264
10.74816,110,0.0026
10.91506,110,0.00256
11.08721,110,0.00252
11.26486,110,0.00248
11.44829,110,0.00244
11.63782,110,0.0024
11.83358,110,0.00236
12.03617,110,0.00232
12.24603,110,0.00228
12.46302,110,0.00224
12.68792,110,0.0022
12.92097,110,0.00216
13.16296,110,0.00212
13.41427,110,0.00208
13.67503,110,0.00204
13.94634,110,0.002
14.22854,110,0.00196
14.52243,110,0.00192
14.82883,110,0.00188
15.1484,110,0.00184
15.4819,110,0.0018
15.83045,110,0.00176
16.19548,110,0.00172
16.5771,110,0.00168
16.97703,110,0.00164
17.39722,110,0.0016
17.83915,110,0.00156
18.30323,110,0.00152
18.79279,110,0.00148
19.31163,110,0.00144
19.85686,110,0.0014
20.434,110,0.00136
21.04582,110,0.00132
21.6952,110,0.00128
22.38601,110,0.00124
23.12196,110,0.0012
23.90841,110,0.00116
24.74989,110,0.00112
25.65354,110,0.00108
26.62466,110,0.00104
27.67185,110,0.001
28.80713,110,0.00096
30.03284,110,0.00092
31.3773,110,0.00088
32.84285,110,0.00084
34.45455,110,0.0008
36.22819,110,0.00076
38.19588,110,0.00072
40.39025,110,0.0006799999
42.85145,110,0.00064
45.63248,110,0.0006
48.8019,110,0.00056
52.44266,110,0.00052
56.66753,110,0.00048
61.63546,110,0.00044
67.5574,110,0.0004
74.73953,110,0.00036
83.6336,110,0.00032
94.9277,110,0.00028
109.7393,110,0.00024
130.0527,110,0.0002
159.5617,110,0.00016
206.3915,110,0.00012
290.5082,110,8e-05
367.5675,110,4e-05
403.1301,110,0.0
7.001646,100,0.004
7.072103,100,0.00396
7.14398,100,0.00392
7.217278,100,0.00388
7.292189,100,0.00384
7.368592,100,0.0038
7.446636,100,0.00376
7.526338,100,0.00372
7.607744,100,0.00368
7.691006,100,0.00364
7.776089,100,0.0036
7.863048,100,0.00356
7.952024,100,0.00352
8.042961,100,0.00348
8.136005,100,0.00344
8.231255,100,0.0034
8.328995,100,0.00336
8.42864,100,0.00332
8.530906,100,0.00328
8.635688,100,0.00324
8.743139,100,0.0032
8.853215,100,0.00316
8.96603,100,0.00312
9.081954,100,0.00308
9.20079,100,0.00304
9.322756,100,0.003
9.448024,100,0.00296
9.57668,100,0.00292
9.708982,100,0.00288
9.84493,100,0.00284
9.984838,100,0.0028
10.12872,100,0.00276
10.27658,100,0.00272
10.42922,100,0.00268
10.58616,100,0.00264
10.74797,100,0.0026
10.91485,100,0.00256
11.08691,100,0.00252
11.26473,100,0.00248
11.44811,100,0.00244
11.63754,100,0.0024
11.83447,100,0.00236
12.0372,100,0.00232
12.24684,100,0.00228
12.46395,100,0.00224
12.68882,100,0.0022
12.9219,100,0.00216
13.16393,100,0.00212
13.41516,100,0.00208
13.67598,100,0.00204
13.94742,100,0.002
14.22962,100,0.00196
14.52354,100,0.00192
14.82998,100,0.00188
15.14962,100,0.00184
15.48332,100,0.0018
15.83189,100,0.00176
16.19677,100,0.00172
16.57852,100,0.00168
16.97861,100,0.00164
17.39899,100,0.0016
17.84012,100,0.00156
18.30505,100,0.00152
18.7941,100,0.00148
19.31075,100,0.00144
19.8559,100,0.0014
20.43307,100,0.00136
21.04439,100,0.00132
21.69397,100,0.00128
22.38426,100,0.00124
23.12052,100,0.0012
23.90688,100,0.00116
24.74849,100,0.00112
25.65145,100,0.00108
26.62316,100,0.00104
27.67056,100,0.001
28.80506,100,0.00096
30.03112,100,0.00092
31.37509,100,0.00088
32.84077,100,0.00084
34.45135,100,0.0008
36.22542,100,0.00076
38.19304,100,0.00072
40.38698,100,0.0006799999
42.84807,100,0.00064
45.62865,100,0.0006
48.79252,100,0.00056
52.43817,100,0.00052
56.66086,100,0.00048
61.63016,100,0.00044
67.54622,100,0.0004
74.72843,100,0.00036
83.61744,100,0.00032
94.90803,100,0.00028
109.7115,100,0.00024
130.0057,100,0.0002
159.4862,100,0.00016
206.2992,100,0.00012
290.119,100,8e-05
393.05,100,4e-05
413.7665,100,0.0
14.00006,90,0.004
14.14085,90,0.00396
14.28455,90,0.00392
14.43115,90,0.00388
14.58083,90,0.00384
14.73356,90,0.0038
14.88953,90,0.00376
15.04901,90,0.00372
15.21181,90,0.00368
15.37816,90,0.00364
15.54822,90,0.0036
15.72199,90,0.00356
15.89997,90,0.00352
16.08171,90,0.00348
16.26788,90,0.00344
16.45823,90,0.0034
16.65324,90,0.00336
16.85507,90,0.00332
17.05935,90,0.00328
17.2691,90,0.00324
17.48392,90,0.0032
17.70381,90,0.00316
17.92962,90,0.00312
18.16118,90,0.00308
18.39902,90,0.00304
18.64288,90,0.003
18.89328,90,0.00296
19.15066,90,0.00292
19.4152,90,0.00288
19.68725,90,0.00284
19.96673,90,0.0028
20.25409,90,0.00276
20.55027,90,0.00272
20.85536,90,0.00268
21.16925,90,0.00264
21.49271,90,0.0026
21.82637,90,0.00256
22.17039,90,0.00252
22.52546,90,0.00248
22.89249,90,0.00244
23.27123,90,0.0024
23.66302,90,0.00236
24.06796,90,0.00232
24.48717,90,0.00228
24.92134,90,0.00224
25.37081,90,0.0022
25.83712,90,0.00216
26.3206,90,0.00212
26.82323,90,0.00208
27.34428,90,0.00204
27.88669,90,0.002
28.45112,90,0.00196
29.03868,90,0.00192
29.6518,90,0.00188
30.29016,90,0.00184
30.95714,90,0.0018
31.65456,90,0.00176
32.38344,90,0.00172
33.14694,90,0.00168
33.94643,90,0.00164
34.78677,90,0.0016
35.66777,90,0.00156
36.5989,90,0.00152
37.57547,90,0.00148
38.60734,90,0.00144
39.69704,90,0.0014
40.85172,90,0.00136
42.0728,90,0.00132
43.37097,90,0.00128
44.752,90,0.00124
46.2233,90,0.0012
47.79359,90,0.00116
49.47616,90,0.00112
51.27973,90,0.00108
53.222,90,0.00104
55.31757,90,0.001
57.58135,90,0.00096
60.03653,90,0.00092
62.71677,90,0.00088
65.64777,90,0.00084
68.8627,90,0.0008
72.40807,90,0.00076
76.33675,90,0.00072
80.71822,90,0.0006799999
85.63909,90,0.00064
91.19391,90,0.0006
97.51964,90,0.00056
104.7861,90,0.00052
113.228,90,0.00048
123.1466,90,0.00044
134.9604,90,0.0004
149.2872,90,0.00036
167.0245,90,0.00032
189.5379,90,0.00028
219.4549,90,0.00024
260.0243,90,0.0002
311.0893,90,0.00016
354.856,90,0.00012
341.1837,90,8e-05
361.6738,90,4e-05
408.0013,90,0.0
14.00112,80,0.004
14.14195,80,0.00396
14.28564,80,0.00392
14.43219,80,0.00388
14.5819,80,0.00384
14.73475,80,0.0038
14.89073,80,0.00376
15.0501,80,0.00372
15.21294,80,0.00368
15.37934,80,0.00364
15.54951,80,0.0036
15.72325,80,0.00356
15.9011,80,0.00352
16.08311,80,0.00348
16.26915,80,0.00344
16.45956,80,0.0034
16.65465,80,0.00336
16.85432,80,0.00332
17.05873,80,0.00328
17.26832,80,0.00324
17.48321,80,0.0032
17.70309,80,0.00316
17.92888,80,0.00312
18.16052,80,0.00308
18.39819,80,0.00304
18.64202,80,0.003
18.89251,80,0.00296
19.14974,80,0.00292
19.41415,80,0.00288
19.68635,80,0.00284
19.96578,80,0.0028
20.25332,80,0.00276
20.54937,80,0.00272
20.85393,80,0.00268
21.16797,80,0.00264
21.49147,80,0.0026
21.82501,80,0.00256
22.16939,80,0.00252
22.52438,80,0.00248
22.89106,80,0.00244
23.26997,80,0.0024
23.66181,80,0.00236
24.06704,80,0.00232
24.48581,80,0.00228
24.91995,80,0.00224
25.36909,80,0.0022
25.83549,80,0.00216
26.31898,80,0.00212
26.82133,80,0.00208
27.34308,80,0.00204
27.88541,80,0.002
28.4496,80,0.00196
29.03664,80,0.00192
29.64959,80,0.00188
30.28822,80,0.00184
30.95497,80,0.0018
31.65178,80,0.00176
32.3807,80,0.00172
33.1441,80,0.00168
33.9441,80,0.00164
34.78316,80,0.0016
35.66641,80,0.00156
36.59516,80,0.00152
37.57201,80,0.00148
38.60394,80,0.00144
39.6939,80,0.0014
40.84706,80,0.00136
42.06942,80,0.00132
43.36767,80,0.00128
44.74753,80,0.00124
46.21804,80,0.0012
47.80725,80,0.00116
49.49028,80,0.00112
51.29506,80,0.00108
53.23722,80,0.00104
55.33335,80,0.001
57.59781,80,0.00096
60.06052,80,0.00092
62.73891,80,0.00088
65.66855,80,0.00084
68.88681,80,0.0008
72.4353,80,0.00076
76.36817,80,0.00072
80.75714,80,0.0006799999
85.67986,80,0.00064
91.23824,80,0.0006
97.56642,80,0.00056
104.8459,80,0.00052
113.2909,80,0.00048
123.2185,80,0.00044
135.0662,80,0.0004
149.4051,80,0.00036
167.1778,80,0.00032
189.7311,80,0.00028
219.3156,80,0.00024
259.8914,80,0.0002
311.4397,80,0.00016
371.004,80,0.00012
314.7348,80,8e-05
361.8709,80,4e-05
414.866,80,0.0
14.00059,70,0.004
14.1415,70,0.00396
14.285,70,0.00392
14.43179,70,0.00388
14.58149,70,0.00384
14.73429,70,0.0038
14.89025,70,0.00376
15.04963,70,0.00372
15.21253,70,0.00368
15.37881,70,0.00364
15.54887,70,0.0036
15.72272,70,0.00356
15.9006,70,0.00352
16.08265,70,0.00348
16.26869,70,0.00344
16.45914,70,0.0034
16.65397,70,0.00336
16.85369,70,0.00332
17.05812,70,0.00328
17.26766,70,0.00324
17.48236,70,0.0032
17.70221,70,0.00316
17.92817,70,0.00312
18.15977,70,0.00308
18.39728,70,0.00304
18.64121,70,0.003
18.89178,70,0.00296
19.14906,70,0.00292
19.41325,70,0.00288
19.68527,70,0.00284
19.96481,70,0.0028
20.2523,70,0.00276
20.54833,70,0.00272
20.85297,70,0.00268
21.16675,70,0.00264
21.49031,70,0.0026
21.82413,70,0.00256
22.16816,70,0.00252
22.52318,70,0.00248
22.8898,70,0.00244
23.26864,70,0.0024
23.66055,70,0.00236
24.06557,70,0.00232
24.4843,70,0.00228
24.91856,70,0.00224
25.36786,70,0.0022
25.83377,70,0.00216
26.32306,70,0.00212
26.82535,70,0.00208
27.3475,70,0.00204
27.88985,70,0.002
28.45407,70,0.00196
29.04143,70,0.00192
29.6539,70,0.00188
30.29251,70,0.00184
30.96014,70,0.0018
